Time(s),Content(bytes),Header(bytes)
0.08494043350219727,102400,0
0.023988962173461914,102400,0
0.01995110511779785,102400,0
0.024044513702392578,102400,0
0.033873796463012695,102400,0
0.019025087356567383,102400,0
0.027895212173461914,102400,0
0.020637989044189453,102400,0
0.018499374389648438,102400,0
0.01878833770751953,102400,0
0.021947860717773438,102400,0
0.021285533905029297,102400,0
0.023042678833007812,102400,0
0.019842863082885742,102400,0
0.02327895164489746,102400,0
0.02081441879272461,102400,0
0.024102449417114258,102400,0
0.018914461135864258,102400,0
0.022313356399536133,102400,0
0.019992828369140625,102400,0
0.01985931396484375,102400,0
0.02111530303955078,102400,0
0.0196535587310791,102400,0
0.019774436950683594,102400,0
0.016460418701171875,102400,0
0.016014814376831055,102400,0
0.023765087127685547,102400,0
0.01838541030883789,102400,0
0.023720979690551758,102400,0
0.016016006469726562,102400,0
0.02194666862487793,102400,0
0.0246121883392334,102400,0
0.0176241397857666,102400,0
0.02019190788269043,102400,0
0.020453691482543945,102400,0
0.017496109008789062,102400,0
0.026957035064697266,102400,0
0.02442455291748047,102400,0
0.024574756622314453,102400,0
0.018426895141601562,102400,0
0.019975900650024414,102400,0
0.021561384201049805,102400,0
0.025600671768188477,102400,0
0.019222497940063477,102400,0
0.027014970779418945,102400,0
0.023595094680786133,102400,0
0.020035982131958008,102400,0
0.029259681701660156,102400,0
0.022993803024291992,102400,0
0.05818295478820801,102400,0
0.020823955535888672,102400,0
0.01976633071899414,102400,0
0.018901348114013672,102400,0
0.01852273941040039,102400,0
0.02327108383178711,102400,0
0.01911640167236328,102400,0
0.026171207427978516,102400,0
0.0279083251953125,102400,0
0.019529342651367188,102400,0
0.019687891006469727,102400,0
0.03376579284667969,102400,0
0.037339210510253906,102400,0
0.027513742446899414,102400,0
0.020644426345825195,102400,0
0.024684429168701172,102400,0
0.01942133903503418,102400,0
0.02224278450012207,102400,0
0.025327205657958984,102400,0
0.02587151527404785,102400,0
0.020703792572021484,102400,0
0.031354665756225586,102400,0
0.028540372848510742,102400,0
0.01824212074279785,102400,0
0.02372145652770996,102400,0
0.027684688568115234,102400,0
0.024594783782958984,102400,0
0.024131059646606445,102400,0
0.03515052795410156,102400,0
0.028032541275024414,102400,0
0.024933815002441406,102400,0
0.020456314086914062,102400,0
0.0224456787109375,102400,0
0.04133415222167969,102400,0
0.027873992919921875,102400,0
0.023312091827392578,102400,0
0.029610872268676758,102400,0
0.02274036407470703,102400,0
0.020564556121826172,102400,0
0.030690908432006836,102400,0
0.023355484008789062,102400,0
0.019781827926635742,102400,0
0.023377418518066406,102400,0
0.018865108489990234,102400,0
0.0293276309967041,102400,0
0.023303985595703125,102400,0
0.02092576026916504,102400,0
0.019677162170410156,102400,0
0.021077632904052734,102400,0
0.017104148864746094,102400,0
0.021945714950561523,102400,0
0.02004098892211914,102400,0
0.02784252166748047,102400,0
0.02169942855834961,102400,0
0.02250051498413086,102400,0
0.02192974090576172,102400,0
0.019779682159423828,102400,0
0.031646013259887695,102400,0
0.022912263870239258,102400,0
0.019463062286376953,102400,0
0.017777681350708008,102400,0
0.022362470626831055,102400,0
0.01626276969909668,102400,0
0.021973848342895508,102400,0
0.01842474937438965,102400,0
0.023005008697509766,102400,0
0.023366689682006836,102400,0
0.02157115936279297,102400,0
0.017704486846923828,102400,0
0.02702164649963379,102400,0
0.01782369613647461,102400,0
0.022076129913330078,102400,0
0.021950721740722656,102400,0
0.021872997283935547,102400,0
0.024448394775390625,102400,0
0.025026321411132812,102400,0
0.021427631378173828,102400,0
0.02251720428466797,102400,0
0.02367997169494629,102400,0
