Time(s),Content(bytes),Header(bytes)
0.478564977645874,648,384
0.0402529239654541,648,384
0.04534554481506348,648,384
0.04489588737487793,648,384
0.03597545623779297,648,384
0.04036879539489746,648,384
0.05451178550720215,648,384
0.03544974327087402,648,384
0.05471920967102051,648,384
0.03881430625915527,648,384
0.03706169128417969,648,384
0.038987159729003906,648,384
0.03885054588317871,648,384
0.03475069999694824,648,384
0.037251949310302734,648,384
0.039748191833496094,648,384
0.037828922271728516,648,384
0.03621959686279297,648,384
0.04056882858276367,648,384
0.038785457611083984,648,384
0.04006695747375488,648,384
0.039894819259643555,648,384
0.03459024429321289,648,384
0.042430877685546875,648,384
0.032422542572021484,648,384
0.03144383430480957,648,384
0.03520607948303223,648,384
0.0384523868560791,648,384
0.030948400497436523,648,384
0.035578012466430664,648,384
0.05842423439025879,648,384
0.05649900436401367,648,384
0.032853126525878906,648,384
0.04605913162231445,648,384
0.0458221435546875,648,384
0.0343320369720459,648,384
0.03097224235534668,648,384
0.03798961639404297,648,384
0.0456850528717041,648,384
0.029475688934326172,648,384
0.03057718276977539,648,384
0.03080272674560547,648,384
0.027608633041381836,648,384
0.03247427940368652,648,384
0.03446245193481445,648,384
0.039247751235961914,648,384
0.02962327003479004,648,384
0.034903764724731445,648,384
0.03729701042175293,648,384
0.03283882141113281,648,384
