Time(s),Content(bytes),Header(bytes)
0.06131744384765625,102400,204
0.06563448905944824,102400,204
0.0597836971282959,102400,204
0.06350302696228027,102400,204
0.05566048622131348,102400,204
0.06548476219177246,102400,204
0.06438207626342773,102400,204
0.05566525459289551,102400,204
0.050455570220947266,102400,204
0.05402994155883789,102400,204
0.055788278579711914,102400,204
0.05995059013366699,102400,204
0.05869889259338379,102400,204
0.05748558044433594,102400,204
0.0572354793548584,102400,204
0.05772876739501953,102400,204
0.04914689064025879,102400,204
0.06311750411987305,102400,204
0.054604530334472656,102400,204
0.053369998931884766,102400,204
0.05985283851623535,102400,204
0.05316758155822754,102400,204
0.0544896125793457,102400,204
0.0535435676574707,102400,204
0.05207490921020508,102400,204
0.05247998237609863,102400,204
0.08168244361877441,102400,204
0.06119537353515625,102400,204
0.058889150619506836,102400,204
0.05211353302001953,102400,204
0.06012773513793945,102400,204
0.05383467674255371,102400,204
0.05127525329589844,102400,204
0.0694434642791748,102400,204
0.05429267883300781,102400,204
0.04807901382446289,102400,204
0.05572175979614258,102400,204
0.07142972946166992,102400,204
0.06135439872741699,102400,204
0.16030526161193848,102400,204
0.09003162384033203,102400,204
0.09853601455688477,102400,204
0.07285094261169434,102400,204
0.07092761993408203,102400,204
0.08606600761413574,102400,204
0.07230138778686523,102400,204
0.08287429809570312,102400,204
0.16626763343811035,102400,204
0.08193111419677734,102400,204
0.055562734603881836,102400,204
0.05641508102416992,102400,204
0.056101322174072266,102400,204
0.0639808177947998,102400,204
0.07261013984680176,102400,204
0.056520700454711914,102400,204
0.055413007736206055,102400,204
0.055454254150390625,102400,204
0.061855316162109375,102400,204
0.06093549728393555,102400,204
0.05712175369262695,102400,204
0.06672835350036621,102400,204
0.056644439697265625,102400,204
0.05281209945678711,102400,204
0.06638741493225098,102400,204
0.05666232109069824,102400,204
0.05603361129760742,102400,204
0.06148028373718262,102400,204
0.059386253356933594,102400,204
0.08217978477478027,102400,204
0.05829000473022461,102400,204
0.05298185348510742,102400,204
0.06547403335571289,102400,204
0.06715250015258789,102400,204
0.06121468544006348,102400,204
0.08464860916137695,102400,204
0.15358710289001465,102400,204
0.04562234878540039,102400,204
0.05006241798400879,102400,204
0.05846405029296875,102400,204
0.0539398193359375,102400,204
0.05698823928833008,102400,204
0.07559061050415039,102400,204
0.07360315322875977,102400,204
0.0751194953918457,102400,204
0.06561517715454102,102400,204
0.06549668312072754,102400,204
0.06429624557495117,102400,204
0.06043243408203125,102400,204
0.09694027900695801,102400,204
0.05960679054260254,102400,204
0.06743812561035156,102400,204
0.055901288986206055,102400,204
0.10039138793945312,102400,204
0.06419491767883301,102400,204
0.06941533088684082,102400,204
0.05774259567260742,102400,204
0.06563782691955566,102400,204
0.06753778457641602,102400,204
0.11000609397888184,102400,204
0.09388160705566406,102400,204
