Time(s),Content(bytes),Header(bytes)
0.38806796073913574,1048576,205
0.23825454711914062,1048576,205
0.2557196617126465,1048576,205
0.23633623123168945,1048576,205
0.28585243225097656,1048576,205
0.2312932014465332,1048576,205
0.22005152702331543,1048576,205
0.23793482780456543,1048576,205
0.2783780097961426,1048576,205
0.26746463775634766,1048576,205
