Time(s),Content(bytes),Header(bytes)
0.03941202163696289,10240,203
0.022256135940551758,10240,203
0.0459749698638916,10240,203
0.014533281326293945,10240,203
0.024037837982177734,10240,203
0.035073280334472656,10240,203
0.024601459503173828,10240,203
0.13237571716308594,10240,203
0.013573169708251953,10240,203
0.030854225158691406,10240,203
0.023518800735473633,10240,203
0.012679100036621094,10240,203
0.02604222297668457,10240,203
0.041956186294555664,10240,203
0.016416311264038086,10240,203
0.024590730667114258,10240,203
0.03972482681274414,10240,203
0.015843868255615234,10240,203
0.02427506446838379,10240,203
0.02251148223876953,10240,203
0.022799015045166016,10240,203
0.013870477676391602,10240,203
0.015251398086547852,10240,203
0.014102697372436523,10240,203
0.01956486701965332,10240,203
0.0180511474609375,10240,203
0.012989997863769531,10240,203
0.03184318542480469,10240,203
0.03803110122680664,10240,203
0.024321794509887695,10240,203
0.0305941104888916,10240,203
0.02398824691772461,10240,203
0.015995025634765625,10240,203
0.026365041732788086,10240,203
0.03196430206298828,10240,203
0.02496170997619629,10240,203
0.036685943603515625,10240,203
0.024280071258544922,10240,203
0.014203786849975586,10240,203
0.04073810577392578,10240,203
0.03662419319152832,10240,203
0.030583620071411133,10240,203
0.020522117614746094,10240,203
0.012064456939697266,10240,203
0.012331962585449219,10240,203
0.04161381721496582,10240,203
0.040993690490722656,10240,203
0.016762256622314453,10240,203
0.0384829044342041,10240,203
0.034497737884521484,10240,203
0.014178037643432617,10240,203
0.015065193176269531,10240,203
0.04404783248901367,10240,203
0.016780853271484375,10240,203
0.0314478874206543,10240,203
0.0229184627532959,10240,203
0.024982929229736328,10240,203
0.02190566062927246,10240,203
0.024338722229003906,10240,203
0.016340017318725586,10240,203
0.014792203903198242,10240,203
0.024219512939453125,10240,203
0.01957559585571289,10240,203
0.023962974548339844,10240,203
0.026668548583984375,10240,203
0.03626585006713867,10240,203
0.015128850936889648,10240,203
0.02528095245361328,10240,203
0.014646530151367188,10240,203
0.01363515853881836,10240,203
0.03426957130432129,10240,203
0.033693552017211914,10240,203
0.017148494720458984,10240,203
0.016257286071777344,10240,203
0.012497901916503906,10240,203
0.025725364685058594,10240,203
0.03033900260925293,10240,203
0.02427387237548828,10240,203
0.020446300506591797,10240,203
0.04832005500793457,10240,203
0.028215408325195312,10240,203
0.027444124221801758,10240,203
0.031070947647094727,10240,203
0.02536487579345703,10240,203
0.03360247611999512,10240,203
0.015026569366455078,10240,203
0.024622440338134766,10240,203
0.04767894744873047,10240,203
0.02192378044128418,10240,203
0.025174617767333984,10240,203
0.01847243309020996,10240,203
0.026665449142456055,10240,203
0.03205585479736328,10240,203
0.019845962524414062,10240,203
0.022948741912841797,10240,203
0.012860774993896484,10240,203
0.015761375427246094,10240,203
0.04260993003845215,10240,203
0.014348506927490234,10240,203
0.0236208438873291,10240,203
0.021207332611083984,10240,203
0.014032125473022461,10240,203
0.024677276611328125,10240,203
0.02640676498413086,10240,203
0.03200387954711914,10240,203
0.04186868667602539,10240,203
0.02402496337890625,10240,203
0.03265857696533203,10240,203
0.014509916305541992,10240,203
0.01717352867126465,10240,203
0.014010190963745117,10240,203
0.0316007137298584,10240,203
0.022167682647705078,10240,203
0.02724289894104004,10240,203
0.0185391902923584,10240,203
0.019012928009033203,10240,203
0.02413201332092285,10240,203
0.021167278289794922,10240,203
0.015520572662353516,10240,203
0.0286407470703125,10240,203
0.03175234794616699,10240,203
0.014067411422729492,10240,203
0.013950586318969727,10240,203
0.022120237350463867,10240,203
0.017264127731323242,10240,203
0.0406346321105957,10240,203
0.01547098159790039,10240,203
0.015641450881958008,10240,203
0.05487227439880371,10240,203
0.02207016944885254,10240,203
0.020214080810546875,10240,203
0.04889559745788574,10240,203
0.02254033088684082,10240,203
0.032090187072753906,10240,203
0.037245750427246094,10240,203
0.03564882278442383,10240,203
0.029117345809936523,10240,203
0.0343317985534668,10240,203
0.018925905227661133,10240,203
0.039496421813964844,10240,203
0.028450965881347656,10240,203
0.021728038787841797,10240,203
0.029319047927856445,10240,203
0.02950263023376465,10240,203
0.02460193634033203,10240,203
0.018157243728637695,10240,203
0.033292293548583984,10240,203
0.030506610870361328,10240,203
0.02259516716003418,10240,203
0.039376258850097656,10240,203
0.014948606491088867,10240,203
0.03508949279785156,10240,203
0.021395206451416016,10240,203
0.027866840362548828,10240,203
0.014665603637695312,10240,203
0.028247594833374023,10240,203
0.013039350509643555,10240,203
0.018926382064819336,10240,203
0.015656232833862305,10240,203
0.01843118667602539,10240,203
0.015920639038085938,10240,203
0.01735520362854004,10240,203
0.03315997123718262,10240,203
0.01475214958190918,10240,203
0.03516221046447754,10240,203
0.03264188766479492,10240,203
0.01695704460144043,10240,203
0.02825450897216797,10240,203
0.04200911521911621,10240,203
0.03412175178527832,10240,203
0.028202056884765625,10240,203
0.0395503044128418,10240,203
0.031456708908081055,10240,203
0.01731562614440918,10240,203
0.01950359344482422,10240,203
0.02229928970336914,10240,203
0.0358738899230957,10240,203
0.015516519546508789,10240,203
0.02992534637451172,10240,203
0.02104663848876953,10240,203
0.024361848831176758,10240,203
0.03313589096069336,10240,203
0.016321897506713867,10240,203
0.025807619094848633,10240,203
0.02972269058227539,10240,203
0.032296180725097656,10240,203
0.025157451629638672,10240,203
0.02331829071044922,10240,203
0.03454256057739258,10240,203
0.03217482566833496,10240,203
0.05714750289916992,10240,203
0.03460407257080078,10240,203
0.013818979263305664,10240,203
0.05052018165588379,10240,203
0.014693498611450195,10240,203
0.023738622665405273,10240,203
0.02428150177001953,10240,203
0.0385739803314209,10240,203
0.013818025588989258,10240,203
0.022394418716430664,10240,203
0.01453256607055664,10240,203
0.015028238296508789,10240,203
0.027727365493774414,10240,203
0.043430328369140625,10240,203
0.01638031005859375,10240,203
0.02329254150390625,10240,203
0.02797102928161621,10240,203
0.03612947463989258,10240,203
0.03444337844848633,10240,203
0.03199505805969238,10240,203
0.014316797256469727,10240,203
0.023988962173461914,10240,203
0.04369711875915527,10240,203
0.032164812088012695,10240,203
0.020926475524902344,10240,203
0.016633272171020508,10240,203
0.013529539108276367,10240,203
0.014373064041137695,10240,203
0.04002046585083008,10240,203
0.022264719009399414,10240,203
0.030318021774291992,10240,203
0.02092742919921875,10240,203
0.014347076416015625,10240,203
0.023319005966186523,10240,203
0.02148604393005371,10240,203
0.021024703979492188,10240,203
0.024626731872558594,10240,203
0.022607803344726562,10240,203
0.014964580535888672,10240,203
0.014229059219360352,10240,203
0.027329444885253906,10240,203
0.02285170555114746,10240,203
0.021186113357543945,10240,203
0.02484583854675293,10240,203
0.023741960525512695,10240,203
0.02333831787109375,10240,203
0.02267313003540039,10240,203
0.021357297897338867,10240,203
0.03847098350524902,10240,203
0.02549266815185547,10240,203
0.03890109062194824,10240,203
0.033205509185791016,10240,203
0.024196386337280273,10240,203
0.02163386344909668,10240,203
0.02679157257080078,10240,203
0.01467132568359375,10240,203
0.12825465202331543,10240,203
0.028749942779541016,10240,203
0.015898704528808594,10240,203
0.022518157958984375,10240,203
0.018875598907470703,10240,203
0.030122041702270508,10240,203
0.01390695571899414,10240,203
0.025760173797607422,10240,203
0.029179811477661133,10240,203
0.026079416275024414,10240,203
0.02764153480529785,10240,203
0.02220463752746582,10240,203
0.013870000839233398,10240,203
0.013733625411987305,10240,203
0.024600982666015625,10240,203
0.0153350830078125,10240,203
0.013656377792358398,10240,203
0.03295540809631348,10240,203
0.03629326820373535,10240,203
0.05129289627075195,10240,203
0.02164483070373535,10240,203
0.05176186561584473,10240,203
0.03619670867919922,10240,203
0.01860809326171875,10240,203
0.041242361068725586,10240,203
0.04494738578796387,10240,203
0.03812575340270996,10240,203
0.015501022338867188,10240,203
0.024552345275878906,10240,203
0.0206911563873291,10240,203
0.027891874313354492,10240,203
0.06300616264343262,10240,203
0.01541447639465332,10240,203
0.02178645133972168,10240,203
0.03431987762451172,10240,203
0.017644643783569336,10240,203
0.06755232810974121,10240,203
0.1272563934326172,10240,203
0.045968055725097656,10240,203
0.015435457229614258,10240,203
0.024638652801513672,10240,203
0.01983499526977539,10240,203
0.02540731430053711,10240,203
0.014982938766479492,10240,203
0.027355194091796875,10240,203
0.013622522354125977,10240,203
0.025511741638183594,10240,203
0.01939535140991211,10240,203
0.01372671127319336,10240,203
0.023543119430541992,10240,203
0.02658557891845703,10240,203
0.024739980697631836,10240,203
0.014991044998168945,10240,203
0.020110368728637695,10240,203
0.017678022384643555,10240,203
0.015486717224121094,10240,203
0.0351712703704834,10240,203
0.012440919876098633,10240,203
0.01524662971496582,10240,203
0.013100624084472656,10240,203
0.027357101440429688,10240,203
0.015150785446166992,10240,203
0.030147552490234375,10240,203
0.04619765281677246,10240,203
0.02908635139465332,10240,203
0.032586097717285156,10240,203
0.024703025817871094,10240,203
0.01384282112121582,10240,203
0.023699283599853516,10240,203
0.017734050750732422,10240,203
0.014297246932983398,10240,203
0.025020599365234375,10240,203
0.030951976776123047,10240,203
0.035341501235961914,10240,203
0.014751672744750977,10240,203
0.025623559951782227,10240,203
0.02843618392944336,10240,203
0.03514719009399414,10240,203
0.03105306625366211,10240,203
0.04259300231933594,10240,203
0.0241243839263916,10240,203
0.037322998046875,10240,203
0.02049112319946289,10240,203
0.020350933074951172,10240,203
0.02254652976989746,10240,203
0.026278257369995117,10240,203
0.02272963523864746,10240,203
0.0728452205657959,10240,203
0.012817859649658203,10240,203
0.06681346893310547,10240,203
0.027565956115722656,10240,203
0.042444467544555664,10240,203
0.0681300163269043,10240,203
0.03628802299499512,10240,203
0.03638958930969238,10240,203
0.020931243896484375,10240,203
0.032877206802368164,10240,203
0.012897014617919922,10240,203
0.01346588134765625,10240,203
0.020740747451782227,10240,203
0.044571638107299805,10240,203
0.024926424026489258,10240,203
0.016086101531982422,10240,203
0.024694204330444336,10240,203
0.020373821258544922,10240,203
0.02186131477355957,10240,203
0.04522395133972168,10240,203
0.07962608337402344,10240,203
0.023111343383789062,10240,203
0.01879429817199707,10240,203
0.026001453399658203,10240,203
0.019534826278686523,10240,203
0.032334327697753906,10240,203
0.014372825622558594,10240,203
0.021654605865478516,10240,203
0.019478797912597656,10240,203
0.02330470085144043,10240,203
0.023406028747558594,10240,203
0.0208737850189209,10240,203
0.03203439712524414,10240,203
0.021266460418701172,10240,203
0.01690196990966797,10240,203
0.011726140975952148,10240,203
0.019266843795776367,10240,203
0.013906717300415039,10240,203
0.03919672966003418,10240,203
0.02132725715637207,10240,203
0.016791582107543945,10240,203
0.04925799369812012,10240,203
0.014341354370117188,10240,203
0.029108047485351562,10240,203
0.027077913284301758,10240,203
0.11246323585510254,10240,203
0.028726577758789062,10240,203
0.01242828369140625,10240,203
0.027594566345214844,10240,203
0.012649297714233398,10240,203
0.031992435455322266,10240,203
0.012067079544067383,10240,203
0.022483110427856445,10240,203
0.017096281051635742,10240,203
0.030286312103271484,10240,203
0.014689922332763672,10240,203
0.022140026092529297,10240,203
0.033652544021606445,10240,203
0.02146625518798828,10240,203
0.014806509017944336,10240,203
0.03237318992614746,10240,203
0.037011146545410156,10240,203
0.015011787414550781,10240,203
0.026065349578857422,10240,203
0.017813444137573242,10240,203
0.013527154922485352,10240,203
0.027984142303466797,10240,203
0.02625584602355957,10240,203
0.028911828994750977,10240,203
0.040799617767333984,10240,203
0.04743528366088867,10240,203
0.03131604194641113,10240,203
0.06189990043640137,10240,203
0.06291055679321289,10240,203
0.016997098922729492,10240,203
0.016570568084716797,10240,203
0.020847082138061523,10240,203
0.020455121994018555,10240,203
0.018323898315429688,10240,203
0.019698143005371094,10240,203
0.035784006118774414,10240,203
0.015928983688354492,10240,203
0.02228379249572754,10240,203
0.021708011627197266,10240,203
0.020013809204101562,10240,203
0.03588438034057617,10240,203
0.027393341064453125,10240,203
0.01864314079284668,10240,203
0.030427217483520508,10240,203
0.029233217239379883,10240,203
0.015840530395507812,10240,203
0.023038387298583984,10240,203
0.018799304962158203,10240,203
0.029794692993164062,10240,203
0.0386655330657959,10240,203
0.036142587661743164,10240,203
0.03528022766113281,10240,203
0.02314615249633789,10240,203
0.015285491943359375,10240,203
0.038992881774902344,10240,203
0.016465425491333008,10240,203
0.033629417419433594,10240,203
0.03804612159729004,10240,203
0.04345297813415527,10240,203
0.02259659767150879,10240,203
0.01288914680480957,10240,203
0.044855594635009766,10240,203
0.029568195343017578,10240,203
0.033794403076171875,10240,203
0.014479637145996094,10240,203
0.022875308990478516,10240,203
0.02218174934387207,10240,203
0.016974687576293945,10240,203
0.015569925308227539,10240,203
0.031908273696899414,10240,203
0.01611018180847168,10240,203
0.03448367118835449,10240,203
0.03944134712219238,10240,203
0.03531527519226074,10240,203
0.042244672775268555,10240,203
0.054013729095458984,10240,203
0.1345679759979248,10240,203
0.0297391414642334,10240,203
0.014928817749023438,10240,203
0.02190852165222168,10240,203
0.030669450759887695,10240,203
0.03166699409484863,10240,203
0.016338348388671875,10240,203
0.019188404083251953,10240,203
0.014825820922851562,10240,203
0.02753591537475586,10240,203
0.0214231014251709,10240,203
0.04854083061218262,10240,203
0.019756078720092773,10240,203
0.023380517959594727,10240,203
0.030167818069458008,10240,203
0.02616429328918457,10240,203
0.0389554500579834,10240,203
0.02290797233581543,10240,203
0.02259540557861328,10240,203
0.024915456771850586,10240,203
0.04480099678039551,10240,203
0.03662109375,10240,203
0.02370929718017578,10240,203
0.0407414436340332,10240,203
0.02889704704284668,10240,203
0.022322893142700195,10240,203
0.02836298942565918,10240,203
0.02888631820678711,10240,203
0.02120375633239746,10240,203
0.012001276016235352,10240,203
0.014248847961425781,10240,203
0.029605388641357422,10240,203
0.026471614837646484,10240,203
0.037610769271850586,10240,203
0.020313024520874023,10240,203
0.025943756103515625,10240,203
0.03548836708068848,10240,203
0.023072481155395508,10240,203
0.01686382293701172,10240,203
0.01447749137878418,10240,203
0.035100460052490234,10240,203
0.0187075138092041,10240,203
0.036478519439697266,10240,203
0.018517494201660156,10240,203
0.028126239776611328,10240,203
0.017729997634887695,10240,203
0.13061046600341797,10240,203
0.03547358512878418,10240,203
0.018073081970214844,10240,203
0.02431964874267578,10240,203
0.03629612922668457,10240,203
0.016970396041870117,10240,203
0.026068687438964844,10240,203
0.019694089889526367,10240,203
0.021977901458740234,10240,203
0.01911640167236328,10240,203
0.013596296310424805,10240,203
0.02151799201965332,10240,203
0.03535294532775879,10240,203
0.013930320739746094,10240,203
0.020146846771240234,10240,203
0.01958012580871582,10240,203
0.03520536422729492,10240,203
0.015079021453857422,10240,203
0.030716896057128906,10240,203
0.020470619201660156,10240,203
0.03018808364868164,10240,203
0.034683942794799805,10240,203
0.02518916130065918,10240,203
0.0660088062286377,10240,203
0.04111170768737793,10240,203
0.034270286560058594,10240,203
0.014084577560424805,10240,203
0.020748138427734375,10240,203
0.028954744338989258,10240,203
0.033647775650024414,10240,203
0.014082908630371094,10240,203
0.02748584747314453,10240,203
0.025725841522216797,10240,203
0.015516042709350586,10240,203
