Time(s),Content(bytes),Header(bytes)
0.0020151138305664062,102400,132
0.00535893440246582,102400,132
0.005482673645019531,102400,132
0.005559682846069336,102400,132
0.0055773258209228516,102400,132
0.00559234619140625,102400,132
0.00558924674987793,102400,132
0.00558924674987793,102400,132
0.005625724792480469,102400,132
0.005645036697387695,102400,132
0.06319522857666016,102400,132
0.06359744071960449,102400,132
0.06396865844726562,102400,132
0.06435966491699219,102400,132
0.0647120475769043,102400,132
0.06505513191223145,102400,132
0.06543350219726562,102400,132
0.06578230857849121,102400,132
0.06608295440673828,102400,132
0.0662531852722168,102400,132
0.051073312759399414,102400,132
0.05155229568481445,102400,132
0.05195808410644531,102400,132
0.05233478546142578,102400,132
0.0527033805847168,102400,132
0.05309462547302246,102400,132
0.05345726013183594,102400,132
0.05381512641906738,102400,132
0.054167747497558594,102400,132
0.05452084541320801,102400,132
0.05058741569519043,102400,132
0.05053138732910156,102400,132
0.0504605770111084,102400,132
0.05036783218383789,102400,132
0.05030059814453125,102400,132
0.05016326904296875,102400,132
0.05007815361022949,102400,132
0.049988508224487305,102400,132
0.04986715316772461,102400,132
0.0497441291809082,102400,132
0.0552067756652832,102400,132
0.05566239356994629,102400,132
0.05602598190307617,102400,132
0.05641293525695801,102400,132
0.057036638259887695,102400,132
0.05738639831542969,102400,132
0.057785749435424805,102400,132
0.05812335014343262,102400,132
0.05848288536071777,102400,132
0.058800697326660156,102400,132
0.05199289321899414,102400,132
0.05247163772583008,102400,132
0.052843570709228516,102400,132
0.05321049690246582,102400,132
0.053647518157958984,102400,132
0.05400228500366211,102400,132
0.054392099380493164,102400,132
0.054724693298339844,102400,132
0.055085182189941406,102400,132
0.05540657043457031,102400,132
0.04846644401550293,102400,132
0.048879146575927734,102400,132
0.04923129081726074,102400,132
0.04962921142578125,102400,132
0.04999232292175293,102400,132
0.050382375717163086,102400,132
0.0507659912109375,102400,132
0.051186323165893555,102400,132
0.05154705047607422,102400,132
0.051851511001586914,102400,132
0.051004886627197266,102400,132
0.05142974853515625,102400,132
0.05182337760925293,102400,132
0.05222725868225098,102400,132
0.052611589431762695,102400,132
0.05299496650695801,102400,132
0.05334615707397461,102400,132
0.05372428894042969,102400,132
0.05408072471618652,102400,132
0.05442929267883301,102400,132
0.05179309844970703,102400,132
0.05220484733581543,102400,132
0.05257534980773926,102400,132
0.05293107032775879,102400,132
0.05329561233520508,102400,132
0.05380511283874512,102400,132
0.05414867401123047,102400,132
0.05452251434326172,102400,132
0.05487847328186035,102400,132
0.05520176887512207,102400,132
0.048125267028808594,102400,132
0.04837298393249512,102400,132
0.048557281494140625,102400,132
0.048758506774902344,102400,132
0.048972129821777344,102400,132
0.04920244216918945,102400,132
0.04942440986633301,102400,132
0.04966115951538086,102400,132
0.04984545707702637,102400,132
0.05001640319824219,102400,132
