Time(s),Content(bytes),Header(bytes)
0.07952618598937988,10240,203
0.019438505172729492,10240,203
0.0205996036529541,10240,203
0.017740964889526367,10240,203
0.03531146049499512,10240,203
0.01918959617614746,10240,203
0.01775979995727539,10240,203
0.01759624481201172,10240,203
0.020006895065307617,10240,203
0.018123865127563477,10240,203
0.02046060562133789,10240,203
0.0180661678314209,10240,203
0.016858816146850586,10240,203
0.017803192138671875,10240,203
0.018293142318725586,10240,203
0.01841282844543457,10240,203
0.020760297775268555,10240,203
0.02047443389892578,10240,203
0.026865720748901367,10240,203
0.0200803279876709,10240,203
0.018573760986328125,10240,203
0.018378019332885742,10240,203
0.019336700439453125,10240,203
0.017918109893798828,10240,203
0.0198514461517334,10240,203
0.019159793853759766,10240,203
0.016216039657592773,10240,203
0.017632484436035156,10240,203
0.020367145538330078,10240,203
0.017275571823120117,10240,203
0.03118753433227539,10240,203
0.016176462173461914,10240,203
0.01663374900817871,10240,203
0.015667438507080078,10240,203
0.016617774963378906,10240,203
0.02390146255493164,10240,203
0.0163116455078125,10240,203
0.015416860580444336,10240,203
0.018845081329345703,10240,203
0.015955686569213867,10240,203
0.01683497428894043,10240,203
0.025516986846923828,10240,203
0.02010941505432129,10240,203
0.017838001251220703,10240,203
0.020463228225708008,10240,203
0.022702693939208984,10240,203
0.027515649795532227,10240,203
0.026136159896850586,10240,203
0.01902151107788086,10240,203
0.018497943878173828,10240,203
0.015823841094970703,10240,203
0.0193326473236084,10240,203
0.02218317985534668,10240,203
0.017621278762817383,10240,203
0.016732454299926758,10240,203
0.018836259841918945,10240,203
0.018047332763671875,10240,203
0.01618218421936035,10240,203
0.016529321670532227,10240,203
0.017336368560791016,10240,203
0.018692731857299805,10240,203
0.01688838005065918,10240,203
0.020432472229003906,10240,203
0.01739978790283203,10240,203
0.019414424896240234,10240,203
0.017087697982788086,10240,203
0.0204775333404541,10240,203
0.018377304077148438,10240,203
0.023894786834716797,10240,203
0.019765853881835938,10240,203
0.018427133560180664,10240,203
0.0162200927734375,10240,203
0.019804954528808594,10240,203
0.021281003952026367,10240,203
0.027619600296020508,10240,203
0.023035764694213867,10240,203
0.02346205711364746,10240,203
0.022325754165649414,10240,203
0.019837617874145508,10240,203
0.02181243896484375,10240,203
0.02990412712097168,10240,203
0.02388477325439453,10240,203
0.018369674682617188,10240,203
0.021806001663208008,10240,203
0.01557612419128418,10240,203
0.020700454711914062,10240,203
0.018337249755859375,10240,203
0.019094228744506836,10240,203
0.020129919052124023,10240,203
0.020730972290039062,10240,203
0.020243406295776367,10240,203
0.017153263092041016,10240,203
0.023228168487548828,10240,203
0.01826953887939453,10240,203
0.01914191246032715,10240,203
0.018593788146972656,10240,203
0.01812577247619629,10240,203
0.03075122833251953,10240,203
0.021280288696289062,10240,203
0.027654170989990234,10240,203
0.017363548278808594,10240,203
0.021754980087280273,10240,203
0.01728653907775879,10240,203
0.02164292335510254,10240,203
0.017049074172973633,10240,203
0.023739337921142578,10240,203
0.025322914123535156,10240,203
0.022835254669189453,10240,203
0.02496194839477539,10240,203
0.026126861572265625,10240,203
0.018161296844482422,10240,203
0.024814128875732422,10240,203
0.022684335708618164,10240,203
0.018642902374267578,10240,203
0.02785038948059082,10240,203
0.02389240264892578,10240,203
0.021872282028198242,10240,203
0.01813340187072754,10240,203
0.019409894943237305,10240,203
0.024756669998168945,10240,203
0.022734880447387695,10240,203
0.015404462814331055,10240,203
0.019245147705078125,10240,203
0.01898789405822754,10240,203
0.018093585968017578,10240,203
0.017938613891601562,10240,203
0.025597333908081055,10240,203
0.017473220825195312,10240,203
0.02055048942565918,10240,203
0.01713252067565918,10240,203
0.01967597007751465,10240,203
0.017243623733520508,10240,203
0.015708446502685547,10240,203
0.01522207260131836,10240,203
0.01575160026550293,10240,203
0.016546010971069336,10240,203
0.020404815673828125,10240,203
0.018834352493286133,10240,203
0.017630815505981445,10240,203
0.019803285598754883,10240,203
0.016167163848876953,10240,203
0.03560638427734375,10240,203
0.03377413749694824,10240,203
0.0159451961517334,10240,203
0.020928382873535156,10240,203
0.01396799087524414,10240,203
0.017691612243652344,10240,203
0.020567893981933594,10240,203
0.021465778350830078,10240,203
0.01840949058532715,10240,203
0.023412227630615234,10240,203
0.018694400787353516,10240,203
0.016988515853881836,10240,203
0.016741037368774414,10240,203
0.016833782196044922,10240,203
0.01811814308166504,10240,203
0.015979766845703125,10240,203
0.01836705207824707,10240,203
0.018631458282470703,10240,203
0.01696491241455078,10240,203
0.016683101654052734,10240,203
0.014809846878051758,10240,203
0.015533685684204102,10240,203
0.017642736434936523,10240,203
0.012986898422241211,10240,203
0.01441645622253418,10240,203
0.016234397888183594,10240,203
0.015848159790039062,10240,203
0.015834331512451172,10240,203
0.01569509506225586,10240,203
0.016121864318847656,10240,203
0.015032052993774414,10240,203
0.014973640441894531,10240,203
0.01981067657470703,10240,203
0.015880346298217773,10240,203
0.0158538818359375,10240,203
0.01973247528076172,10240,203
0.023386478424072266,10240,203
0.016143321990966797,10240,203
0.01571822166442871,10240,203
0.017251253128051758,10240,203
0.04778122901916504,10240,203
0.02474045753479004,10240,203
0.019237995147705078,10240,203
0.026773929595947266,10240,203
0.02068328857421875,10240,203
0.01990985870361328,10240,203
0.014649391174316406,10240,203
0.02535247802734375,10240,203
0.016486644744873047,10240,203
0.01944565773010254,10240,203
0.017030715942382812,10240,203
0.018870115280151367,10240,203
0.02228999137878418,10240,203
0.017041444778442383,10240,203
0.018796443939208984,10240,203
0.017209529876708984,10240,203
0.01766657829284668,10240,203
0.020873308181762695,10240,203
0.01648545265197754,10240,203
0.035053253173828125,10240,203
0.017480850219726562,10240,203
0.020734071731567383,10240,203
0.01916360855102539,10240,203
0.022162675857543945,10240,203
0.02353382110595703,10240,203
0.02826094627380371,10240,203
0.021773338317871094,10240,203
0.019815683364868164,10240,203
0.01742267608642578,10240,203
0.01868438720703125,10240,203
0.018689870834350586,10240,203
0.02187371253967285,10240,203
0.020902395248413086,10240,203
0.018524646759033203,10240,203
0.018158674240112305,10240,203
0.01713252067565918,10240,203
0.02028632164001465,10240,203
0.17154860496520996,10240,203
0.023727893829345703,10240,203
0.019061803817749023,10240,203
0.022389888763427734,10240,203
0.018697261810302734,10240,203
0.018527984619140625,10240,203
0.020977020263671875,10240,203
0.023363351821899414,10240,203
0.030651569366455078,10240,203
0.025032520294189453,10240,203
0.02368021011352539,10240,203
0.019266366958618164,10240,203
0.018071651458740234,10240,203
0.019216060638427734,10240,203
0.023710250854492188,10240,203
0.017418861389160156,10240,203
0.01950836181640625,10240,203
0.019531726837158203,10240,203
0.01840806007385254,10240,203
0.023789405822753906,10240,203
0.02980661392211914,10240,203
0.018515586853027344,10240,203
0.017882108688354492,10240,203
0.018593788146972656,10240,203
0.032965660095214844,10240,203
0.04852938652038574,10240,203
0.01875019073486328,10240,203
0.028118610382080078,10240,203
0.017744064331054688,10240,203
0.019801855087280273,10240,203
0.035547494888305664,10240,203
0.025802135467529297,10240,203
0.019120216369628906,10240,203
0.021298885345458984,10240,203
0.020531177520751953,10240,203
0.020184040069580078,10240,203
0.02209305763244629,10240,203
0.018718719482421875,10240,203
0.019586801528930664,10240,203
0.022876501083374023,10240,203
0.024978160858154297,10240,203
0.018472671508789062,10240,203
0.019324541091918945,10240,203
0.01999688148498535,10240,203
0.019149303436279297,10240,203
0.029597043991088867,10240,203
0.02020263671875,10240,203
0.028699874877929688,10240,203
0.0190732479095459,10240,203
0.01825690269470215,10240,203
0.01784372329711914,10240,203
0.015557050704956055,10240,203
0.01530313491821289,10240,203
0.018412351608276367,10240,203
0.016031980514526367,10240,203
0.017291545867919922,10240,203
0.01824045181274414,10240,203
0.013601541519165039,10240,203
0.015919208526611328,10240,203
0.016445398330688477,10240,203
0.01770472526550293,10240,203
0.01989459991455078,10240,203
0.02054572105407715,10240,203
0.01780104637145996,10240,203
0.01985645294189453,10240,203
0.021612167358398438,10240,203
0.02349233627319336,10240,203
0.01949596405029297,10240,203
0.017821788787841797,10240,203
0.016716718673706055,10240,203
0.01630854606628418,10240,203
0.01895737648010254,10240,203
0.014117717742919922,10240,203
0.02594590187072754,10240,203
0.021271944046020508,10240,203
0.018193721771240234,10240,203
0.019425153732299805,10240,203
0.016592025756835938,10240,203
0.018300771713256836,10240,203
0.01860356330871582,10240,203
0.01753973960876465,10240,203
0.016804218292236328,10240,203
0.01588606834411621,10240,203
0.018536090850830078,10240,203
0.017364501953125,10240,203
0.017705202102661133,10240,203
0.016005754470825195,10240,203
0.014513015747070312,10240,203
0.01734185218811035,10240,203
0.01739048957824707,10240,203
0.022255897521972656,10240,203
0.01755523681640625,10240,203
0.015810251235961914,10240,203
0.017235517501831055,10240,203
0.016020774841308594,10240,203
0.021855592727661133,10240,203
0.017609357833862305,10240,203
0.022221088409423828,10240,203
0.019243717193603516,10240,203
0.016489267349243164,10240,203
0.030053138732910156,10240,203
0.018442630767822266,10240,203
0.019504308700561523,10240,203
0.02906346321105957,10240,203
0.018689393997192383,10240,203
0.018625736236572266,10240,203
0.017564773559570312,10240,203
0.020920991897583008,10240,203
0.016511201858520508,10240,203
0.01800084114074707,10240,203
0.021526575088500977,10240,203
0.01697516441345215,10240,203
0.02011704444885254,10240,203
0.020429372787475586,10240,203
0.02362966537475586,10240,203
0.02082538604736328,10240,203
0.019492626190185547,10240,203
0.019934415817260742,10240,203
0.018114328384399414,10240,203
0.017805099487304688,10240,203
0.017930984497070312,10240,203
0.02044844627380371,10240,203
0.016727924346923828,10240,203
0.019816160202026367,10240,203
0.020729541778564453,10240,203
0.01797938346862793,10240,203
0.020764827728271484,10240,203
0.01641535758972168,10240,203
0.0202786922454834,10240,203
0.017934560775756836,10240,203
0.01602649688720703,10240,203
0.02118849754333496,10240,203
0.017763376235961914,10240,203
0.017331600189208984,10240,203
0.022077560424804688,10240,203
0.01800704002380371,10240,203
0.017246007919311523,10240,203
0.022112131118774414,10240,203
0.017368793487548828,10240,203
0.01790618896484375,10240,203
0.020479679107666016,10240,203
0.018155813217163086,10240,203
0.024744272232055664,10240,203
0.017976045608520508,10240,203
0.017047882080078125,10240,203
0.015969514846801758,10240,203
0.016206741333007812,10240,203
0.02391505241394043,10240,203
0.0261385440826416,10240,203
0.017002105712890625,10240,203
0.016917705535888672,10240,203
0.0172426700592041,10240,203
0.017147064208984375,10240,203
0.02235889434814453,10240,203
0.018104076385498047,10240,203
0.015730619430541992,10240,203
0.018524169921875,10240,203
0.01838397979736328,10240,203
0.020231962203979492,10240,203
0.017716169357299805,10240,203
0.017086505889892578,10240,203
0.019858360290527344,10240,203
0.03383374214172363,10240,203
0.01853013038635254,10240,203
0.0167996883392334,10240,203
0.016642093658447266,10240,203
0.02209782600402832,10240,203
0.027274370193481445,10240,203
0.01915264129638672,10240,203
0.016609668731689453,10240,203
0.01745891571044922,10240,203
0.018416404724121094,10240,203
0.018400907516479492,10240,203
0.019863605499267578,10240,203
0.020412921905517578,10240,203
0.018301963806152344,10240,203
0.01888751983642578,10240,203
0.023936748504638672,10240,203
0.01674675941467285,10240,203
0.020145893096923828,10240,203
0.019095659255981445,10240,203
0.020388126373291016,10240,203
0.019279956817626953,10240,203
0.017826318740844727,10240,203
0.04774951934814453,10240,203
0.017486095428466797,10240,203
0.02370429039001465,10240,203
0.023088693618774414,10240,203
0.018530607223510742,10240,203
0.01810169219970703,10240,203
0.019649982452392578,10240,203
0.01914501190185547,10240,203
0.017026185989379883,10240,203
0.01740097999572754,10240,203
0.021044492721557617,10240,203
0.01863241195678711,10240,203
0.02237081527709961,10240,203
0.02118992805480957,10240,203
0.022376060485839844,10240,203
0.01640033721923828,10240,203
0.017875194549560547,10240,203
0.020023345947265625,10240,203
0.020154953002929688,10240,203
0.018572330474853516,10240,203
0.03089451789855957,10240,203
0.023351430892944336,10240,203
0.016688108444213867,10240,203
0.03852677345275879,10240,203
0.01962447166442871,10240,203
0.019660234451293945,10240,203
0.02412724494934082,10240,203
0.019819974899291992,10240,203
0.021451711654663086,10240,203
0.018929004669189453,10240,203
0.031286001205444336,10240,203
0.02509617805480957,10240,203
0.025450944900512695,10240,203
0.02390766143798828,10240,203
0.01997685432434082,10240,203
0.0193936824798584,10240,203
0.016898632049560547,10240,203
0.03703713417053223,10240,203
0.01885819435119629,10240,203
0.023398160934448242,10240,203
0.026467561721801758,10240,203
0.017663955688476562,10240,203
0.019533634185791016,10240,203
0.021482467651367188,10240,203
0.020473957061767578,10240,203
0.01729893684387207,10240,203
0.018660783767700195,10240,203
0.025021076202392578,10240,203
0.016723155975341797,10240,203
0.01687788963317871,10240,203
0.025801658630371094,10240,203
0.0258176326751709,10240,203
0.018819093704223633,10240,203
0.01735544204711914,10240,203
0.018019676208496094,10240,203
0.021321535110473633,10240,203
0.021458148956298828,10240,203
0.0201263427734375,10240,203
0.019069194793701172,10240,203
0.018139362335205078,10240,203
0.020229101181030273,10240,203
0.024135351181030273,10240,203
0.017846107482910156,10240,203
0.018253564834594727,10240,203
0.017108678817749023,10240,203
0.01653742790222168,10240,203
0.014991283416748047,10240,203
0.019048452377319336,10240,203
0.015957117080688477,10240,203
0.01663804054260254,10240,203
0.016700029373168945,10240,203
0.015896081924438477,10240,203
0.015179872512817383,10240,203
0.019715309143066406,10240,203
0.01882457733154297,10240,203
0.01864933967590332,10240,203
0.013989686965942383,10240,203
0.017311573028564453,10240,203
0.021293163299560547,10240,203
0.021352529525756836,10240,203
0.018579721450805664,10240,203
0.015889644622802734,10240,203
0.01642131805419922,10240,203
0.016826391220092773,10240,203
0.016059160232543945,10240,203
0.03267931938171387,10240,203
0.015804290771484375,10240,203
0.016581058502197266,10240,203
0.016060829162597656,10240,203
0.01611948013305664,10240,203
0.02054905891418457,10240,203
0.019013404846191406,10240,203
0.02496480941772461,10240,203
0.026435136795043945,10240,203
0.02164292335510254,10240,203
0.023643970489501953,10240,203
0.021149635314941406,10240,203
0.014691352844238281,10240,203
0.015560388565063477,10240,203
0.015556573867797852,10240,203
0.01796412467956543,10240,203
0.016490459442138672,10240,203
0.016667842864990234,10240,203
0.016251564025878906,10240,203
0.023833513259887695,10240,203
0.027872085571289062,10240,203
0.016515016555786133,10240,203
0.016493558883666992,10240,203
0.017017126083374023,10240,203
0.01643085479736328,10240,203
0.015619277954101562,10240,203
0.018642663955688477,10240,203
0.021140098571777344,10240,203
0.018171072006225586,10240,203
0.025746583938598633,10240,203
0.02633070945739746,10240,203
0.016455650329589844,10240,203
0.022183656692504883,10240,203
0.020432472229003906,10240,203
0.016494035720825195,10240,203
0.017385482788085938,10240,203
0.022107839584350586,10240,203
0.022813796997070312,10240,203
0.023340940475463867,10240,203
0.022967100143432617,10240,203
0.015531539916992188,10240,203
0.022304058074951172,10240,203
0.020310401916503906,10240,203
0.020450592041015625,10240,203
0.021306753158569336,10240,203
0.016731977462768555,10240,203
0.022626638412475586,10240,203
0.016832351684570312,10240,203
0.01875925064086914,10240,203
0.01918482780456543,10240,203
0.016862869262695312,10240,203
0.02166581153869629,10240,203
0.018148422241210938,10240,203
0.017745018005371094,10240,203
0.021828651428222656,10240,203
0.027161359786987305,10240,203
0.0198516845703125,10240,203
0.02689814567565918,10240,203
0.026758193969726562,10240,203
0.028644084930419922,10240,203
0.030526399612426758,10240,203
0.02297067642211914,10240,203
0.031162023544311523,10240,203
0.01757073402404785,10240,203
0.033065080642700195,10240,203
0.036299943923950195,10240,203
0.026058197021484375,10240,203
0.02444171905517578,10240,203
0.02465057373046875,10240,203
0.024281024932861328,10240,203
0.016869306564331055,10240,203
0.02490711212158203,10240,203
0.024306774139404297,10240,203
0.028330087661743164,10240,203
0.02138805389404297,10240,203
0.02279210090637207,10240,203
0.020553112030029297,10240,203
0.01726841926574707,10240,203
0.02078104019165039,10240,203
0.01874542236328125,10240,203
0.01726508140563965,10240,203
0.0219724178314209,10240,203
0.01739811897277832,10240,203
0.01595902442932129,10240,203
0.018424034118652344,10240,203
0.016757726669311523,10240,203
0.018647193908691406,10240,203
0.02358555793762207,10240,203
0.016399145126342773,10240,203
0.020339488983154297,10240,203
0.01906609535217285,10240,203
0.01798272132873535,10240,203
0.041762590408325195,10240,203
0.02064371109008789,10240,203
0.02067255973815918,10240,203
0.02247309684753418,10240,203
0.018268108367919922,10240,203
0.01965165138244629,10240,203
0.021609067916870117,10240,203
0.021599292755126953,10240,203
0.018477201461791992,10240,203
0.021008968353271484,10240,203
