Time(s),Content(bytes),Header(bytes)
0.0008616447448730469,10240,131
0.009490251541137695,10240,131
0.009520292282104492,10240,131
0.009519577026367188,10240,131
0.009547948837280273,10240,131
0.009543895721435547,10240,131
0.0095367431640625,10240,131
0.00957036018371582,10240,131
0.00957179069519043,10240,131
0.009564399719238281,10240,131
0.043634891510009766,10240,131
0.04387831687927246,10240,131
0.04406881332397461,10240,131
0.04424643516540527,10240,131
0.044426918029785156,10240,131
0.044594764709472656,10240,131
0.04477810859680176,10240,131
0.04495096206665039,10240,131
0.04511761665344238,10240,131
0.04535055160522461,10240,131
0.04873180389404297,10240,131
0.04875040054321289,10240,131
0.04874563217163086,10240,131
0.04873800277709961,10240,131
0.04874730110168457,10240,131
0.048924922943115234,10240,131
0.04909515380859375,10240,131
0.04926490783691406,10240,131
0.049431800842285156,10240,131
0.04965829849243164,10240,131
0.052089691162109375,10240,131
0.052068233489990234,10240,131
0.05202341079711914,10240,131
0.05197906494140625,10240,131
0.05194425582885742,10240,131
0.051917314529418945,10240,131
0.05188417434692383,10240,131
0.051839351654052734,10240,131
0.05178380012512207,10240,131
0.051833391189575195,10240,131
0.0462796688079834,10240,131
0.046324729919433594,10240,131
0.04631614685058594,10240,131
0.046311378479003906,10240,131
0.04630303382873535,10240,131
0.04628753662109375,10240,131
0.04628300666809082,10240,131
0.04627823829650879,10240,131
0.04625582695007324,10240,131
0.04631400108337402,10240,131
0.04551053047180176,10240,131
0.045542240142822266,10240,131
0.04555654525756836,10240,131
0.04559731483459473,10240,131
0.04557609558105469,10240,131
0.04556894302368164,10240,131
0.0455632209777832,10240,131
0.04557180404663086,10240,131
0.045583486557006836,10240,131
0.04561781883239746,10240,131
0.04937863349914551,10240,131
0.04944443702697754,10240,131
0.04945802688598633,10240,131
0.04942154884338379,10240,131
0.04943966865539551,10240,131
0.04943490028381348,10240,131
0.04940629005432129,10240,131
0.04942035675048828,10240,131
0.0494084358215332,10240,131
0.049570322036743164,10240,131
0.04929184913635254,10240,131
0.04933500289916992,10240,131
0.04932117462158203,10240,131
0.04932451248168945,10240,131
0.049335479736328125,10240,131
0.049326181411743164,10240,131
0.04931282997131348,10240,131
0.049310922622680664,10240,131
0.049324750900268555,10240,131
0.04934096336364746,10240,131
0.04927873611450195,10240,131
0.04933905601501465,10240,131
0.049335479736328125,10240,131
0.0493464469909668,10240,131
0.049367666244506836,10240,131
0.049382686614990234,10240,131
0.04938673973083496,10240,131
0.04939579963684082,10240,131
0.0493922233581543,10240,131
0.04943990707397461,10240,131
0.04896068572998047,10240,131
0.04898381233215332,10240,131
0.04897356033325195,10240,131
0.04893302917480469,10240,131
0.0489351749420166,10240,131
0.04894304275512695,10240,131
0.04894661903381348,10240,131
0.04895424842834473,10240,131
0.048960208892822266,10240,131
0.04899859428405762,10240,131
0.04851722717285156,10240,131
0.04855656623840332,10240,131
0.04854130744934082,10240,131
0.04855656623840332,10240,131
0.04859113693237305,10240,131
0.04861640930175781,10240,131
0.048635005950927734,10240,131
0.04865550994873047,10240,131
0.04867219924926758,10240,131
0.048743247985839844,10240,131
0.04554605484008789,10240,131
0.04560565948486328,10240,131
0.045668601989746094,10240,131
0.04569387435913086,10240,131
0.04570269584655762,10240,131
0.045713186264038086,10240,131
0.04573249816894531,10240,131
0.04577827453613281,10240,131
0.045793771743774414,10240,131
0.04585552215576172,10240,131
0.04905414581298828,10240,131
0.04904627799987793,10240,131
0.04904937744140625,10240,131
0.04905891418457031,10240,131
0.049082279205322266,10240,131
0.049094438552856445,10240,131
0.04910540580749512,10240,131
0.04911065101623535,10240,131
0.049103736877441406,10240,131
0.04913139343261719,10240,131
0.04915809631347656,10240,131
0.04925680160522461,10240,131
0.04920554161071777,10240,131
0.04914665222167969,10240,131
0.0491180419921875,10240,131
0.049096107482910156,10240,131
0.04907846450805664,10240,131
0.0490877628326416,10240,131
0.0491185188293457,10240,131
0.049184322357177734,10240,131
0.049123525619506836,10240,131
0.049192190170288086,10240,131
0.04915571212768555,10240,131
0.04912853240966797,10240,131
0.049155235290527344,10240,131
0.049181461334228516,10240,131
0.049204349517822266,10240,131
0.04922199249267578,10240,131
0.04923510551452637,10240,131
0.04931497573852539,10240,131
0.04929208755493164,10240,131
0.0493466854095459,10240,131
0.04931330680847168,10240,131
0.049283504486083984,10240,131
0.04928088188171387,10240,131
0.049288034439086914,10240,131
0.049276113510131836,10240,131
0.04926133155822754,10240,131
0.049300432205200195,10240,131
0.04931211471557617,10240,131
0.04865312576293945,10240,131
0.04862356185913086,10240,131
0.04861259460449219,10240,131
0.04858112335205078,10240,131
0.04859018325805664,10240,131
0.04859113693237305,10240,131
0.048586368560791016,10240,131
0.048597097396850586,10240,131
0.04866480827331543,10240,131
0.04869842529296875,10240,131
0.04556012153625488,10240,131
0.04557967185974121,10240,131
0.04556131362915039,10240,131
0.04551362991333008,10240,131
0.04551124572753906,10240,131
0.04552602767944336,10240,131
0.045536041259765625,10240,131
0.04554581642150879,10240,131
0.04561448097229004,10240,131
0.04563760757446289,10240,131
0.04915165901184082,10240,131
0.04920196533203125,10240,131
0.049118757247924805,10240,131
0.04905056953430176,10240,131
0.04903388023376465,10240,131
0.04901599884033203,10240,131
0.04900097846984863,10240,131
0.04899930953979492,10240,131
0.049005985260009766,10240,131
0.04903841018676758,10240,131
0.04942154884338379,10240,131
0.04945778846740723,10240,131
0.0493924617767334,10240,131
0.04933309555053711,10240,131
0.049308061599731445,10240,131
0.04928469657897949,10240,131
0.049260854721069336,10240,131
0.049236297607421875,10240,131
0.049211740493774414,10240,131
0.04921770095825195,10240,131
0.04910850524902344,10240,131
0.049147605895996094,10240,131
0.04917263984680176,10240,131
0.049208879470825195,10240,131
0.04923510551452637,10240,131
0.049231767654418945,10240,131
0.04920673370361328,10240,131
0.04921984672546387,10240,131
0.04924607276916504,10240,131
0.0493009090423584,10240,131
0.049361467361450195,10240,131
0.04942512512207031,10240,131
0.04938960075378418,10240,131
0.04935622215270996,10240,131
0.04935956001281738,10240,131
0.04936075210571289,10240,131
0.04935860633850098,10240,131
0.04935598373413086,10240,131
0.049358367919921875,10240,131
0.049416542053222656,10240,131
0.04917716979980469,10240,131
0.04922628402709961,10240,131
0.04919266700744629,10240,131
0.04918313026428223,10240,131
0.0491790771484375,10240,131
0.04917025566101074,10240,131
0.04915142059326172,10240,131
0.049131155014038086,10240,131
0.04911088943481445,10240,131
0.049137115478515625,10240,131
0.04924440383911133,10240,131
0.049288272857666016,10240,131
0.04920840263366699,10240,131
0.049175262451171875,10240,131
0.04917263984680176,10240,131
0.049138784408569336,10240,131
0.04909348487854004,10240,131
0.049068450927734375,10240,131
0.04904747009277344,10240,131
0.049065589904785156,10240,131
0.049283742904663086,10240,131
0.04932713508605957,10240,131
0.04928326606750488,10240,131
0.04928326606750488,10240,131
0.04927349090576172,10240,131
0.0492701530456543,10240,131
0.049280405044555664,10240,131
0.049274444580078125,10240,131
0.049271583557128906,10240,131
0.049324989318847656,10240,131
0.049520254135131836,10240,131
0.049550533294677734,10240,131
0.04950308799743652,10240,131
0.049500465393066406,10240,131
0.049468040466308594,10240,131
0.04944419860839844,10240,131
